FLIGHT_DATE,FLIGHT_TIME,TIME_OF_DAY,AIRLINE_CD,FLIGHT_NO,DEPARTURE_STATION_CD,ARRIVAL_STATION_CD,ARRIVAL_COUNTRY,ARRIVAL_REGION,HAUL,AIRCRAFT_TYPE,FIRST_CLASS_SEATS,BUSINESS_CLASS_SEATS,ECONOMY_SEATS,TIER1_ELIGIBLE_PAX,TIER2_ELIGIBLE_PAX,TIER3_ELIGIBLE_PAX,total_seats,tier1_hist_pct,tier2_hist_pct,tier3_hist_pct,day_of_week,month,Tier1_pct,Tier2_pct,Tier3_pct,Tier1_est_pax,Tier2_est_pax,Tier3_est_pax,category,cluster
2025-06-30,08:03:00,Morning,BA,BA5306,LHR,FRA,Germany,Europe,SHORT,A320,0,5,175,0,0,9,180,0.0,0.0,0.05,Monday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-10-01,22:46:00,Evening,BA,BA2540,LHR,JFK,USA,North America,LONG,B777,8,49,178,0,19,61,235,0.0,0.08085106382978724,0.25957446808510637,Wednesday,10,0.0,0.02734375,0.10638297872340426,0,6,25,North America|Evening,1
2025-04-03,21:01:00,Evening,BA,BA1869,LHR,ORD,USA,North America,LONG,B777,8,49,178,2,13,45,235,0.00851063829787234,0.05531914893617021,0.19148936170212766,Thursday,4,0.0,0.02734375,0.10638297872340426,0,6,25,North America|Evening,1
2025-05-29,11:33:00,Morning,BA,BA9614,LHR,AMS,Netherlands,Europe,SHORT,A320,0,3,177,0,8,32,180,0.0,0.044444444444444446,0.17777777777777778,Thursday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-05-10,15:11:00,Afternoon,BA,BA6987,LHR,MAD,Spain,Europe,SHORT,A320,0,5,175,0,15,50,180,0.0,0.08333333333333333,0.2777777777777778,Saturday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-05-27,13:46:00,Lunchtime,BA,BA2666,LHR,HND,Japan,Asia,LONG,B777,0,32,300,2,3,17,332,0.006024096385542169,0.009036144578313253,0.05120481927710843,Tuesday,5,0.0,0.02553191489361702,0.09722222222222222,0,8,32,Asia|Lunchtime,0
2025-04-27,13:19:00,Lunchtime,BA,BA2104,LHR,BCN,Spain,Europe,SHORT,A320,0,10,170,1,11,39,180,0.005555555555555556,0.06111111111111111,0.21666666666666667,Sunday,4,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-09-27,20:44:00,Evening,BA,BA5673,LHR,MUC,Germany,Europe,SHORT,A320,0,12,168,1,9,33,180,0.005555555555555556,0.05,0.18333333333333332,Saturday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-10-24,10:24:00,Morning,BA,BA1125,LHR,CDG,France,Europe,SHORT,A320,0,9,171,0,9,34,180,0.0,0.05,0.18888888888888888,Friday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-07-03,18:34:00,Evening,BA,BA5257,LHR,DFW,USA,North America,LONG,B787,0,31,173,0,15,50,204,0.0,0.07352941176470588,0.24509803921568626,Thursday,7,0.0,0.02734375,0.10638297872340426,0,6,22,North America|Evening,1
2025-10-11,12:58:00,Lunchtime,BA,BA3668,LHR,IST,Turkey,Europe,SHORT,A320,0,0,180,0,12,42,180,0.0,0.06666666666666667,0.23333333333333334,Saturday,10,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-09-01,17:43:00,Afternoon,BA,BA6809,LHR,AMS,Netherlands,Europe,SHORT,A320,0,1,179,0,9,35,180,0.0,0.05,0.19444444444444445,Monday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-09-06,15:05:00,Afternoon,BA,BA8134,LHR,CDG,France,Europe,SHORT,A320,0,14,166,1,0,4,180,0.005555555555555556,0.0,0.022222222222222223,Saturday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-06-01,13:37:00,Lunchtime,BA,BA8750,LHR,FRA,Germany,Europe,SHORT,A320,0,8,172,0,3,15,180,0.0,0.016666666666666666,0.08333333333333333,Sunday,6,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-06-19,10:37:00,Morning,BA,BA6756,LHR,BCN,Spain,Europe,SHORT,A320,0,18,162,1,7,28,180,0.005555555555555556,0.03888888888888889,0.15555555555555556,Thursday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-09-22,06:56:00,Morning,BA,BA7041,LHR,IST,Turkey,Europe,SHORT,A320,0,17,163,0,8,32,180,0.0,0.044444444444444446,0.17777777777777778,Monday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-09-11,21:20:00,Evening,BA,BA3655,LHR,FRA,Germany,Europe,SHORT,A320,0,14,166,0,2,13,180,0.0,0.011111111111111112,0.07222222222222222,Thursday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-05-17,22:18:00,Evening,BA,BA7985,LHR,CDG,France,Europe,SHORT,A320,0,19,161,4,21,68,180,0.022222222222222223,0.11666666666666667,0.37777777777777777,Saturday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-10-08,09:00:00,Morning,BA,BA8609,LHR,IST,Turkey,Europe,SHORT,A320,0,1,179,0,16,54,180,0.0,0.08888888888888889,0.3,Wednesday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-07-17,20:01:00,Evening,BA,BA1641,LHR,DXB,UAE,Middle East,LONG,B787,8,48,200,0,11,40,256,0.0,0.04296875,0.15625,Thursday,7,0.0,0.02710843373493976,0.10574018126888217,0,7,27,Middle East|Evening,1
2025-05-04,11:31:00,Morning,BA,BA1092,LHR,VIE,Austria,Europe,SHORT,A320,0,3,177,0,8,31,180,0.0,0.044444444444444446,0.17222222222222222,Sunday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-06-17,11:58:00,Morning,BA,BA9255,LHR,HND,Japan,Asia,LONG,B777,0,32,300,0,7,27,332,0.0,0.02108433734939759,0.08132530120481928,Tuesday,6,0.0,0.025020859407592824,0.09787234042553192,0,8,32,Asia|Morning,0
2025-10-22,06:40:00,Morning,BA,BA5851,LHR,BCN,Spain,Europe,SHORT,A320,0,20,160,0,3,15,180,0.0,0.016666666666666666,0.08333333333333333,Wednesday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-04-30,20:26:00,Evening,BA,BA8420,LHR,CDG,France,Europe,SHORT,A320,0,1,179,0,8,32,180,0.0,0.044444444444444446,0.17777777777777778,Wednesday,4,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-10-06,20:50:00,Evening,BA,BA7504,LHR,DXB,UAE,Middle East,LONG,B777,0,32,300,1,9,34,332,0.0030120481927710845,0.02710843373493976,0.10240963855421686,Monday,10,0.0,0.02710843373493976,0.10574018126888217,0,9,35,Middle East|Evening,1
2025-07-19,09:34:00,Morning,BA,BA4841,LHR,LAX,USA,North America,LONG,B777,8,49,178,1,1,11,235,0.00425531914893617,0.00425531914893617,0.04680851063829787,Saturday,7,0.0,0.02734375,0.10574018126888217,0,6,25,North America|Morning,3
2025-05-08,07:51:00,Morning,BA,BA9002,LHR,MAD,Spain,Europe,SHORT,A320,0,18,162,0,10,36,180,0.0,0.05555555555555555,0.2,Thursday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-05-13,15:14:00,Afternoon,BA,BA3796,LHR,VIE,Austria,Europe,SHORT,A320,0,5,175,0,7,28,180,0.0,0.03888888888888889,0.15555555555555556,Tuesday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-08-13,10:02:00,Morning,BA,BA1567,LHR,LAX,USA,North America,LONG,B777,0,48,224,0,0,1,272,0.0,0.0,0.003676470588235294,Wednesday,8,0.0,0.02734375,0.10574018126888217,0,7,29,North America|Morning,3
2025-05-28,16:09:00,Afternoon,BA,BA7245,LHR,VIE,Austria,Europe,SHORT,A320,0,1,179,0,3,17,180,0.0,0.016666666666666666,0.09444444444444444,Wednesday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-10-30,21:21:00,Evening,BA,BA8342,LHR,BCN,Spain,Europe,SHORT,A320,0,11,169,0,6,24,180,0.0,0.03333333333333333,0.13333333333333333,Thursday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-07-01,13:59:00,Lunchtime,BA,BA9198,LHR,VIE,Austria,Europe,SHORT,A320,0,20,160,1,18,60,180,0.005555555555555556,0.1,0.3333333333333333,Tuesday,7,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-09-30,08:20:00,Morning,BA,BA8406,LHR,BCN,Spain,Europe,SHORT,A320,0,7,173,0,11,39,180,0.0,0.06111111111111111,0.21666666666666667,Tuesday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-04-27,11:29:00,Morning,BA,BA9407,LHR,CDG,France,Europe,SHORT,A320,0,16,164,1,0,9,180,0.005555555555555556,0.0,0.05,Sunday,4,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-10-07,11:53:00,Morning,BA,BA5413,LHR,IST,Turkey,Europe,SHORT,A320,0,5,175,2,10,38,180,0.011111111111111112,0.05555555555555555,0.2111111111111111,Tuesday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-10-11,16:46:00,Afternoon,BA,BA4696,LHR,FRA,Germany,Europe,SHORT,A320,0,1,179,1,0,6,180,0.005555555555555556,0.0,0.03333333333333333,Saturday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-07-16,07:24:00,Morning,BA,BA5276,LHR,IST,Turkey,Europe,SHORT,A320,0,5,175,0,14,47,180,0.0,0.07777777777777778,0.2611111111111111,Wednesday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-07-08,22:16:00,Evening,BA,BA4285,LHR,VIE,Austria,Europe,SHORT,A320,0,12,168,0,5,23,180,0.0,0.027777777777777776,0.12777777777777777,Tuesday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-05-24,06:16:00,Morning,BA,BA2671,LHR,AMS,Netherlands,Europe,SHORT,A320,0,17,163,2,7,29,180,0.011111111111111112,0.03888888888888889,0.16111111111111112,Saturday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-10-22,16:51:00,Afternoon,BA,BA4911,LHR,AMS,Netherlands,Europe,SHORT,A320,0,16,164,0,15,51,180,0.0,0.08333333333333333,0.2833333333333333,Wednesday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-08-23,09:24:00,Morning,BA,BA6876,LHR,VIE,Austria,Europe,SHORT,A320,0,18,162,1,1,10,180,0.005555555555555556,0.005555555555555556,0.05555555555555555,Saturday,8,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-09-10,14:16:00,Afternoon,BA,BA8288,LHR,IST,Turkey,Europe,SHORT,A320,0,16,164,0,0,9,180,0.0,0.0,0.05,Wednesday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-10-09,22:53:00,Evening,BA,BA4154,LHR,DFW,USA,North America,LONG,B787,0,31,173,0,5,21,204,0.0,0.024509803921568627,0.10294117647058823,Thursday,10,0.0,0.02734375,0.10638297872340426,0,6,22,North America|Evening,1
2025-05-24,15:07:00,Afternoon,BA,BA1784,LHR,JFK,USA,North America,LONG,B787,0,35,179,1,13,46,214,0.004672897196261682,0.06074766355140187,0.21495327102803738,Saturday,5,0.0,0.027190332326283987,0.10574018126888217,0,6,23,North America|Afternoon,1
2025-07-21,21:51:00,Evening,BA,BA4688,LHR,JFK,USA,North America,LONG,B777,0,32,304,1,0,7,336,0.002976190476190476,0.0,0.020833333333333332,Monday,7,0.0,0.02734375,0.10638297872340426,0,9,36,North America|Evening,1
2025-06-12,20:30:00,Evening,BA,BA7748,LHR,MAD,Spain,Europe,SHORT,A320,0,16,164,1,0,0,180,0.005555555555555556,0.0,0.0,Thursday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-08-12,14:58:00,Afternoon,BA,BA6377,LHR,VIE,Austria,Europe,SHORT,A320,0,14,166,2,5,23,180,0.011111111111111112,0.027777777777777776,0.12777777777777777,Tuesday,8,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-06-12,11:10:00,Morning,BA,BA8111,LHR,BCN,Spain,Europe,SHORT,A320,0,10,170,0,11,39,180,0.0,0.06111111111111111,0.21666666666666667,Thursday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-06-30,18:33:00,Evening,BA,BA4939,LHR,DXB,UAE,Middle East,LONG,B787,8,48,200,0,14,49,256,0.0,0.0546875,0.19140625,Monday,6,0.0,0.02710843373493976,0.10574018126888217,0,7,27,Middle East|Evening,1
2025-08-28,13:15:00,Lunchtime,BA,BA7328,LHR,MUC,Germany,Europe,SHORT,A320,0,19,161,2,5,23,180,0.011111111111111112,0.027777777777777776,0.12777777777777777,Thursday,8,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-10-01,11:13:00,Morning,BA,BA6525,LHR,AMS,Netherlands,Europe,SHORT,A320,0,20,160,0,6,24,180,0.0,0.03333333333333333,0.13333333333333333,Wednesday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-05-08,17:30:00,Afternoon,BA,BA8644,LHR,MUC,Germany,Europe,SHORT,A320,0,5,175,1,14,48,180,0.005555555555555556,0.07777777777777778,0.26666666666666666,Thursday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-04-22,14:41:00,Afternoon,BA,BA4673,LHR,HND,Japan,Asia,LONG,B777,8,49,178,0,0,1,235,0.0,0.0,0.00425531914893617,Tuesday,4,0.0,0.029774569402228977,0.11061507936507936,0,7,26,Asia|Afternoon,2
2025-05-30,15:54:00,Afternoon,BA,BA7193,LHR,MAD,Spain,Europe,SHORT,A320,0,15,165,0,6,24,180,0.0,0.03333333333333333,0.13333333333333333,Friday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-07-02,14:03:00,Afternoon,BA,BA1465,LHR,VIE,Austria,Europe,SHORT,A320,0,17,163,0,9,33,180,0.0,0.05,0.18333333333333332,Wednesday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-05-12,16:31:00,Afternoon,BA,BA1842,LHR,DFW,USA,North America,LONG,B777,8,49,178,0,10,37,235,0.0,0.0425531914893617,0.1574468085106383,Monday,5,0.0,0.027190332326283987,0.10574018126888217,0,6,25,North America|Afternoon,1
2025-10-01,16:32:00,Afternoon,BA,BA3712,LHR,DFW,USA,North America,LONG,B777,0,32,304,1,5,22,336,0.002976190476190476,0.01488095238095238,0.06547619047619048,Wednesday,10,0.0,0.027190332326283987,0.10574018126888217,0,9,36,North America|Afternoon,1
2025-04-09,10:02:00,Morning,BA,BA1273,LHR,AMS,Netherlands,Europe,SHORT,A320,0,12,168,1,8,31,180,0.005555555555555556,0.044444444444444446,0.17222222222222222,Wednesday,4,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-04-11,16:49:00,Afternoon,BA,BA2573,LHR,DXB,UAE,Middle East,LONG,B777,8,49,178,0,0,0,235,0.0,0.0,0.0,Friday,4,0.0,0.02710843373493976,0.10542168674698796,0,6,25,Middle East|Afternoon,1
2025-05-30,19:33:00,Evening,BA,BA4103,LHR,MAD,Spain,Europe,SHORT,A320,0,5,175,0,4,20,180,0.0,0.022222222222222223,0.1111111111111111,Friday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-09-01,19:59:00,Evening,BA,BA3380,LHR,DXB,UAE,Middle East,LONG,A380,14,97,358,0,10,37,469,0.0,0.021321961620469083,0.07889125799573561,Monday,9,0.0,0.02710843373493976,0.10574018126888217,0,13,50,Middle East|Evening,1
2025-05-24,18:33:00,Evening,BA,BA5605,LHR,DXB,UAE,Middle East,LONG,B777,0,32,300,0,2,15,332,0.0,0.006024096385542169,0.045180722891566265,Saturday,5,0.0,0.02710843373493976,0.10574018126888217,0,9,35,Middle East|Evening,1
2025-09-20,20:59:00,Evening,BA,BA2599,LHR,AMS,Netherlands,Europe,SHORT,A320,0,1,179,0,8,31,180,0.0,0.044444444444444446,0.17222222222222222,Saturday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-04-08,20:23:00,Evening,BA,BA4500,LHR,AMS,Netherlands,Europe,SHORT,A320,0,6,174,0,10,37,180,0.0,0.05555555555555555,0.20555555555555555,Tuesday,4,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-06-17,06:26:00,Morning,BA,BA7834,LHR,IST,Turkey,Europe,SHORT,A320,0,14,166,0,6,25,180,0.0,0.03333333333333333,0.1388888888888889,Tuesday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-06-08,09:43:00,Morning,BA,BA5439,LHR,AMS,Netherlands,Europe,SHORT,A320,0,8,172,0,9,33,180,0.0,0.05,0.18333333333333332,Sunday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-05-30,20:40:00,Evening,BA,BA8173,LHR,FRA,Germany,Europe,SHORT,A320,0,6,174,0,3,15,180,0.0,0.016666666666666666,0.08333333333333333,Friday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-10-05,19:35:00,Evening,BA,BA6996,LHR,ORD,USA,North America,LONG,B777,8,49,178,0,7,27,235,0.0,0.029787234042553193,0.1148936170212766,Sunday,10,0.0,0.02734375,0.10638297872340426,0,6,25,North America|Evening,1
2025-05-23,13:28:00,Lunchtime,BA,BA3359,LHR,LAX,USA,North America,LONG,B777,0,32,300,0,11,40,332,0.0,0.03313253012048193,0.12048192771084337,Friday,5,0.0,0.027190332326283987,0.10747663551401869,0,9,36,North America|Lunchtime,3
2025-10-16,17:02:00,Afternoon,BA,BA2162,LHR,JFK,USA,North America,LONG,B787,0,35,179,0,9,33,214,0.0,0.04205607476635514,0.1542056074766355,Thursday,10,0.0,0.027190332326283987,0.10574018126888217,0,6,23,North America|Afternoon,1
2025-10-06,13:23:00,Lunchtime,BA,BA9800,LHR,JFK,USA,North America,LONG,B777,0,32,300,0,5,21,332,0.0,0.015060240963855422,0.06325301204819277,Monday,10,0.0,0.027190332326283987,0.10747663551401869,0,9,36,North America|Lunchtime,3
2025-04-12,08:20:00,Morning,BA,BA7195,LHR,ORD,USA,North America,LONG,B777,0,32,300,2,9,34,332,0.006024096385542169,0.02710843373493976,0.10240963855421686,Saturday,4,0.0,0.02734375,0.10574018126888217,0,9,35,North America|Morning,3
2025-04-13,16:08:00,Afternoon,BA,BA2829,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,17,163,0,12,41,180,0.0,0.06666666666666667,0.22777777777777777,Sunday,4,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-04-27,08:02:00,Morning,BA,BA2520,LHR,DXB,UAE,Middle East,LONG,B787,0,31,173,1,0,0,204,0.004901960784313725,0.0,0.0,Sunday,4,0.0,0.02710843373493976,0.10784313725490197,0,6,22,Middle East|Morning,0
2025-10-17,07:06:00,Morning,BA,BA2865,LHR,ORD,USA,North America,LONG,A380,14,97,358,0,14,48,469,0.0,0.029850746268656716,0.1023454157782516,Friday,10,0.0,0.02734375,0.10574018126888217,0,13,50,North America|Morning,3
2025-10-30,11:03:00,Morning,BA,BA2850,LHR,JFK,USA,North America,LONG,B787,8,48,200,2,6,25,256,0.0078125,0.0234375,0.09765625,Thursday,10,0.0,0.02734375,0.10574018126888217,0,7,27,North America|Morning,3
2025-07-14,20:24:00,Evening,BA,BA3483,LHR,MUC,Germany,Europe,SHORT,A320,0,9,171,0,10,37,180,0.0,0.05555555555555555,0.20555555555555555,Monday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-10-30,11:10:00,Morning,BA,BA8503,LHR,IST,Turkey,Europe,SHORT,A320,0,6,174,1,14,49,180,0.005555555555555556,0.07777777777777778,0.2722222222222222,Thursday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-06-14,11:00:00,Morning,BA,BA3647,LHR,IST,Turkey,Europe,SHORT,A320,0,20,160,0,0,9,180,0.0,0.0,0.05,Saturday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-07-26,20:28:00,Evening,BA,BA7517,LHR,DFW,USA,North America,LONG,A350,0,56,275,1,4,19,331,0.0030211480362537764,0.012084592145015106,0.05740181268882175,Saturday,7,0.0,0.02734375,0.10638297872340426,0,9,35,North America|Evening,1
2025-04-13,10:01:00,Morning,BA,BA8454,LHR,LAX,USA,North America,LONG,B777,0,48,224,0,6,26,272,0.0,0.022058823529411766,0.09558823529411764,Sunday,4,0.0,0.02734375,0.10574018126888217,0,7,29,North America|Morning,3
2025-07-01,22:45:00,Evening,BA,BA4292,LHR,HND,Japan,Asia,LONG,B777,0,32,300,0,3,18,332,0.0,0.009036144578313253,0.05421686746987952,Tuesday,7,0.0,0.02433949410579942,0.09662224264705882,0,8,32,Asia|Evening,2
2025-09-10,22:32:00,Evening,BA,BA3238,LHR,MAD,Spain,Europe,SHORT,A320,0,18,162,1,17,57,180,0.005555555555555556,0.09444444444444444,0.31666666666666665,Wednesday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-06-10,07:44:00,Morning,BA,BA3924,LHR,JFK,USA,North America,LONG,A350,0,56,275,0,3,17,331,0.0,0.00906344410876133,0.0513595166163142,Tuesday,6,0.0,0.02734375,0.10574018126888217,0,9,35,North America|Morning,3
2025-04-20,19:46:00,Evening,BA,BA6054,LHR,VIE,Austria,Europe,SHORT,A320,0,20,160,2,5,22,180,0.011111111111111112,0.027777777777777776,0.12222222222222222,Sunday,4,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-04-15,13:11:00,Lunchtime,BA,BA6036,LHR,DXB,UAE,Middle East,LONG,B777,0,32,300,0,9,33,332,0.0,0.02710843373493976,0.09939759036144578,Tuesday,4,0.0,0.02734375,0.11144578313253012,0,9,37,Middle East|Lunchtime,3
2025-10-14,12:41:00,Lunchtime,BA,BA3069,LHR,HND,Japan,Asia,LONG,B777,8,49,178,0,1,12,235,0.0,0.00425531914893617,0.05106382978723404,Tuesday,10,0.0,0.02553191489361702,0.09722222222222222,0,6,23,Asia|Lunchtime,0
2025-04-08,16:31:00,Afternoon,BA,BA6444,LHR,IST,Turkey,Europe,SHORT,A320,0,13,167,1,6,24,180,0.005555555555555556,0.03333333333333333,0.13333333333333333,Tuesday,4,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-08-14,14:35:00,Afternoon,BA,BA8532,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,12,168,0,10,35,180,0.0,0.05555555555555555,0.19444444444444445,Thursday,8,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-07-02,14:53:00,Afternoon,BA,BA7576,LHR,IST,Turkey,Europe,SHORT,A320,0,11,169,0,6,25,180,0.0,0.03333333333333333,0.1388888888888889,Wednesday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-10-21,06:35:00,Morning,BA,BA5137,LHR,VIE,Austria,Europe,SHORT,A320,0,19,161,1,7,29,180,0.005555555555555556,0.03888888888888889,0.16111111111111112,Tuesday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-09-21,08:28:00,Morning,BA,BA9755,LHR,LAX,USA,North America,LONG,B777,8,49,178,1,5,22,235,0.00425531914893617,0.02127659574468085,0.09361702127659574,Sunday,9,0.0,0.02734375,0.10574018126888217,0,6,25,North America|Morning,3
2025-09-06,20:02:00,Evening,BA,BA2838,LHR,FRA,Germany,Europe,SHORT,A320,0,15,165,2,0,7,180,0.011111111111111112,0.0,0.03888888888888889,Saturday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-10-18,14:35:00,Afternoon,BA,BA4783,LHR,ORD,USA,North America,LONG,B777,8,49,178,0,10,35,235,0.0,0.0425531914893617,0.14893617021276595,Saturday,10,0.0,0.027190332326283987,0.10574018126888217,0,6,25,North America|Afternoon,1
2025-08-24,06:09:00,Morning,BA,BA7490,LHR,BCN,Spain,Europe,SHORT,A320,0,18,162,0,17,58,180,0.0,0.09444444444444444,0.32222222222222224,Sunday,8,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-09-08,13:29:00,Lunchtime,BA,BA6646,LHR,DXB,UAE,Middle East,LONG,B787,0,35,179,0,8,31,214,0.0,0.037383177570093455,0.14485981308411214,Monday,9,0.0,0.02734375,0.11144578313253012,0,6,24,Middle East|Lunchtime,0
2025-04-07,20:10:00,Evening,BA,BA8717,LHR,JFK,USA,North America,LONG,B777,0,48,224,0,9,34,272,0.0,0.03308823529411765,0.125,Monday,4,0.0,0.02734375,0.10638297872340426,0,7,29,North America|Evening,1
2025-09-08,19:58:00,Evening,BA,BA5036,LHR,ORD,USA,North America,LONG,A380,14,97,358,1,12,41,469,0.0021321961620469083,0.0255863539445629,0.08742004264392324,Monday,9,0.0,0.02734375,0.10638297872340426,0,13,50,North America|Evening,1
2025-09-18,21:46:00,Evening,BA,BA5285,LHR,DXB,UAE,Middle East,LONG,A350,0,56,275,0,1,10,331,0.0,0.0030211480362537764,0.030211480362537766,Thursday,9,0.0,0.02710843373493976,0.10574018126888217,0,9,35,Middle East|Evening,1
2025-07-06,21:41:00,Evening,BA,BA9151,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,1,179,0,17,57,180,0.0,0.09444444444444444,0.31666666666666665,Sunday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-07-08,16:17:00,Afternoon,BA,BA9848,LHR,FRA,Germany,Europe,SHORT,A320,0,1,179,0,9,33,180,0.0,0.05,0.18333333333333332,Tuesday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-05-29,06:45:00,Morning,BA,BA1410,LHR,MUC,Germany,Europe,SHORT,A320,0,5,175,1,17,56,180,0.005555555555555556,0.09444444444444444,0.3111111111111111,Thursday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
